health	Abu biyar da za a iya sa yara su yi a lokacin hutu maimakon zaman banza	Daga Sadiqa Bkeke BBC Hausa,  Abuja A yayin da makarantun firamare da sakandari ke shiga watan hutu mai tsawo, abin da ke ci wa iyaye tuwo a ƙwarya shi ne yadda ‘ya’yansu za su amfana da wannan hutun ba tare da zama a gida ba su yin komai. Masana sun bayyana matakan da suka kamata iyaye su dauka a irin wannan lokaci domin ganin ‘ya’yansu sun mori hutun. Mamu Alhaji Muhammad, mai wata makarantar firamare ce da ke Abuja, kuma ya yi mana bayani a kan abubuwa masu sauki da iyaye za su iya taimaka wa yaransu ba tare da dogon nazari ba. Daga cikin abubuwan da Mamu Alhaji ya yi nazari a kai su ne: Akwai wani salon karantarwa ta hanyar manhajoji da ake kira ‘Adaptive Learning System’, inda iyaye za su iya sauke manhajar a wayoyinsu ko kwamfutar hannu da yin rajista. Daya daga cikin manhajojin akwai  ‘Youlesson’. YouLeason: Wata manhaja ce da iyaye za su iya saukewa a wayoyinsu ko a kwamfutar hannu ko kwamfutar tebur. Sai su yi rajistar yaransu inda za a ba wa ko wane yaro damar koyon darasi daga wurin malami kai-tsaye  ta hanyar bidiyo, yaro na kallon malami, malami na kallon yaro. Kuma iyaye za su iya zama a gefe suna lura da darasin da yaransu ke daukawa. Mimo: Wannan manhajar na koyar da yara dabarun sarrafa kwamfuta (Computer Coding) ta yadda za su iya kirkiran manhaja da kansu. Da kuma yadda za su fahimci harshe da kamfuta ke ganewa. Yara sun dade suna zuwa makaranta, yanzu da ake hutu, akwai bukatar ba su hutu daga abubuwan da suka shafi makaranta da daukar darasi. Akwai abubuwa da dama da iyaye za su iya yi da yaransu domin shakatawa da kuma kara shakuwa tsakanin iyaye da ‘ya’ya. Lokacin da yara ke zuwa makarantu, wasu iyayen kuma na zuwa wuraren aiki, wannan wata dama ce da wasu iyayen za su samu domin samun lokaci mai muhimmanci da ‘ya’yansu. Alhaji Muhammad ya bayyana mana abubuwa da zai iya kara shakuwa tsakinin iyaye da yara ko kuma tsakanin ‘yan uwa. Daga cikinsu akwai: ·       Ninkaya ·       Ziyartar wurin shakatawa ·       Kwallon kafa ·       Wasan ‘yar-ɓuya ·       Langa ·       Carrafke Ga iyaye masu hazaka kuwa za su iya yin wasan dambe ko kuma wasan doki da yaran nasu. Yara kanana wadanda ba su saba da aikin gida ba kan iya jin dadin taya iyayensu aiki yayin da suke cikin hutu. Iyaye kan iya jawo hankalin ‘ya’yansu kan ayyukan gida kamar su wanke-wanke da shara da goge daɓan gida, ba su damar nuna kwazonsu wajen shirya wurin ajiye tufafinsu ko wurin ajiye takalmansu da sauran su. Alhaji Muhammad ya yi mana karin haske kan yadda karatun nishadi ke iya sa yara su amfana da lokacinsu. Ya ce akwai wata dabara da iyaye za su iya sa yaransu karatu, dabarar ita ce: Za ku iya samun wani dan lungu cikin gida da za ku ƙayata domin ya ja hankalin yaran, sai ku ba su littafi daya ko biyu da kuma ba su awanni da kuke so su kammala karanta littatafan. Sannan idan sun gama karatun cikin awannin da kuka ba su, sai ku musu kyauta da zai faranta musu rai. Ga iyaye masu hali kuwa, akwai hanyar ilimtar da yara ta mutum-mutumi. Inda za a samu irin wanda zai koyar da su abubuwan zamani. Kamar yadda kuka sani ko lokacin da yara ke makaranta, ana samo musu malami da zai zo gida don koyar da yara darasin boko ko na addini. Yanzu da ake cikin hutu ma, iyayen da ke da ilimi za su iya ci gaba da yin haka a cikin gida. Hakan ma na iya kara shakuwa tsakinin iyaye da yara da kuma koyar da yara ilimin da suke da shi. Yin haka ma na iya taya iyaye sanin zurfin ilimin yaransu. Wani rikonin asibitoci na Narayana Health da ke Indiya ta bayyana wasu karin abubuwan da za ku iya yi masu sauki da yara a gidajenku. Bincike ya gano cewa mutanen da ke magana da harshe fiye da daya suna da kaifin tuna abubuwa da kuma basirar magance matsaloli da kuma mayar da hankali kan abu sosai da kuma sauraro da kunnen basira. Sanin karin harshe zai kasance abu mai amfani ga yara. Zai taka muhimmiyar rawa wajen bunkasa ci gabansu. Koyan sabon harshe ya kasance mai sauki a yanzu saboda yawan hanyoyi da ke bai wa mutum damar koyansa. Manhajoji da dama suna koyar da harsuna da dama ta hanyar wasan ‘game’ ta yadda yaran za su koya harshen cikin nishadi. Lokacin hutun makaranta lokoci ne da ya fi dacewa ku koya wa ‘ya’yanku girke-girke masu sauki da za su iya yi. Hakan zai iya sa wa su kware a fannin girke-girke. Girka abinci abu ne muhimmi da ko wani yaro ya kamata ya iya. Za a iya soma da girka abubuwa masu sauki irin su taliya da dangoginsu sannan a koyi yin su shinkafa. Yara na son koyan sabbin abubuwa, za su kasance cikin annushuwa su ci abincin da suka girka.	https://www.bbc.com/hausa/articles/c16gk9zkde1o
entertainment	J﻿irgin da ya ɗauki gawar Sarauniya ya zama wanda aka fi bin diddiginsa a tarihi	"Shafin manhajar bin diddigin jiragen sama ta Flightradar24, ya  ce jirgin da ya dauki gawar Sarauniya Elizabeth zuwa Landan, ya kasance jirgin da aka fi bin diddiginsa a tarihi. Kusan mutum miliyan shida ne suka yi kokarin bin diddigin tafiyar jirgin daga Edinburgh zuwa RAF Northolt a ƙasa da minti daya da tashinsa, in ji shafin. Yawan mutanen da suka bibiyi jirgin, ya sa an samu matsalolin da suka jawo manhajar ta cushe har ta daina aiki. Sama da mutum miliyan 4.9 ne suka kalli tashin jirgin a shafi da kuma manhajar na Flightradar24, inda 296,000 kuma suka kalla ta shafin Youtube. Jirgin da aka fi bibiya kafin yanzu, ya kasance jirgi ne wanda ya dauki ‘yar siyasar kasar Amurka Nancy Pelosi zuwa Taiwan a watan da ya gabata, inda mutum miliyan 2.2 suka bi diddigin jirgin a shafin na Flightradar24. An dauki gawar Sarauniyar cikin jirgin RAF Globemaster C-17, bayan ajiye ta a Majami’ar St Giles da ke Edinburgh. Jirgin ya yi amfani da wata alama da ake amfani da ita ga dukkan jiragen soji, wajen daukar gawar Sarauniya Elizabeth. Gimbiya Anne da mijinta Sir Timothy Laurence ne suka yi wa gawar rakiya, inda Gimbiyar ta ce dama ce ta ganin cewa ta kasance da mahaifiyarta a lokacin ƙarshe na rayuwarta. ""Babbar dama ce ta kasancewa da gawarta daidai lokacin da ake shirin yi mata jana’iza,"" in ji Anne. Firaiminista Liz Truss da sakataren tsaro, Bem Wallace na cikin wadanda suka jira isowar gawar a RAF Northolt, inda ta isa birnin Landan kafin 7:00 a yamma. Shafin Flightradar24, ya ce, ya dauki matakan ƙara inganta shafin ta yadda za a iya bibiyar jirgi ba tare da matsala ba. Abin da ya janyo aka bibiyi jirgin Ms Pelosi, kakakin majalisar wakilai ta Amurka a watan Agusta, shi ne saboda ita ce daya daga cikin manyan ‘yan siyasar Amurka da ta kai ziyara yankin Taiwan bayan shekara 25, wacce China ke gani a matsayin wani bangare nata. Da yake bayyana yadda aka samu matsala a shafin a ranar Talata saboda dumbin mutanen da suka bibiyi jirgin da ya dauki Sarauniyar, shafin Flightradar24, ya ce ‘duba da abin da muka gani a watan da ya gabata, mun sa rai cewa za a samu dumbin mutane da za su ziyarci shafin, said ai, bamu yi sammanin ganin mutane da yawa ba irin na jiya.’’ Shafin ya ce mutum sama da 600,000 ne suka samu damar bin diddigin jirgin kafin a dan samu matsala da shafin. ""Duk da cewa dumbin mutane sun hau shafinmu a jiya, jirgin da ya dauki gawar Sarauniya Elizabeth na II daga Edinburgh zuwa RAF Northolt, ya kasance jirgin da aka fi bin digginsa a tarihi a shafin na Flightradar24, kuma zai kasance a sama har na tsawon lokaci,’’ a cewar shafin."	https://www.bbc.com/hausa/articles/c9rk0z0r9pwo
sports	Kasuwar ƴan ƙwallo: Makomar Saka, Tchouameni, Rashford, Eriksen, Nunez	"Manchester City ta musanta cewa  tana sha'awar daukar Bukayo Saka, dan wasan gaba na Arsenal mai shekara 20. (Mirror) Real Madrid da Aurelien Tchouameni sun amince kan euro miliyan 100 domin dan wasan kungiyar Monaco da Faransa mai shekara 22 ya koma kungiyar. (Athletic) Tottenham ta fara tattaunawa da Manchester United kan Marcus Rashford, dan wasan gaba na Ingila mai shekara 24 ko ya koma arewacin Landan da buga tamaula. (Caught Offside) West Ham ta tura jami'anta su kalli yadda Christian Eriksen, dan wasan tsakiya dan kasar Denmark da Brentford mai shekara 30 ke taka leda. Akwai yiwuwar kungiyar ta dauki abokinsa Joakim Maehle, dan wasa mai shekara 25. (Star) Manchester United da Newcastle na cikin kungiyoyi biyu da ke daf da daukan Darwin Nunez, dan wasan Benfica da Uruguay mai shekara 22. (Sebastian Giovanelli via Star) Kocin Chelsea Thomas Tuchel ya sami tabbaci daga wanda ya sayi kungiyar wato Todd Boehly cewa zai sami damar sayo sababbin 'yan wasa domin iya tunkarar kungiyoyi kamar Liverpool da Manchester City a kakar wasa mai zuwa.  (Telegraph - subscription required) Aston Villa ba ta sha'awar daukan Yves Bissouma, dan wasan tsakiya na Brighton da kasar Mali mai shekara 25. (Athletic) Dan wasan gaba na Poland Robert Lewandowski, mai shekara 33, ya ce zai bar Bayern Munich saboda yana bukatar sauyi a rayuwarsa, kuma ya ce ""kungiyar tasa ba ta son sauraronsa."" (Bild - in German)"	https://www.bbc.com/hausa/wasanni-61727660
politics	Gane Mini Hanya tare da Gwamnan Filato Simon Lalong	Latsa hoton sama don sauraron shirin:	https://www.bbc.com/hausa/shirye-shirye-na-musamman-61771129
health	Mece ce sabuwar cutar Langya da aka gano a China?	"Wata tawagar ƙwararru kan kimiyya sun sanar da ɓullar wata ƙwayar cuta dangin Henipavirus, wani rukuni da ke haddasa annobar cutuka masu saurin kisa a tsakanin mutane. A cewar tawagar binciken, ƙayar cutar Langya henipavirus (LayV) ta harbi mutum 35 a China daga 2018 zuwa 2021. Wani rahoto da Mujallar New England ta wallafa a ranar 4 ga watan Agusta ya ce ƙwararru sun bayyana cewa babu alamun mutane sun yaɗa cutar LayV a tsakaninsu. Suka ƙara da cewa akwai yiwuwar tana yaɗuwa ne daga dabbobi. \nTawagar ta ce akwai hujjar da ke nuna jaɓa ce ke ta fi yaɗa Langya, amma dai har yanzu akwai buƙatar tabbatar da wannan bincike da ƙarin wasu binciken. An iya nazartar mutum 26 sosai cikin 35 da suka harbu da cutar, ind aka gano cewa dukkansu na fama da zazzaɓi, a wasu lokutan kuma da gajiya (kashi 54 cikin 100), da atishawa (kashi 50), da ciwon kai (kashi 35), da amai (kashi 35). Haka nan, an gano yadda zuciya ke aiki ba bisa tsari ba (a cikin kashi 35 cikin 100 na marasa lafiyar) da ƙoda (kashi 8). Sai dai babu bayani game da mutuwa. Ƙwararrun da BBC ta tattauna da su sun ce hakan ba ya nufin lallai wata annoba na shirin ɓarkewa a duniya, amma gano cuta a irin wannan rukunin na Henipavirus abu ne mai haifar da damuwa saboda sauran 'yan uwanta sun haddasa annoba iri-iri a yankunan Asiya da Oceania. Waɗannan annoba-annoba ""dangin"" LayV ne da ake kira Hendra henipavirus (HeV) da Nipah henipavirus (NiV). Ba a fiya harbuwa da Hendra ba amma fa yawan kisan da take yi ya kai kashi 57 cikin 100, a cewar hukumar yaƙi da cutuka masu yaɗuwa ta Amurka (CDC). Ita kuwa Nipah, cikin annoba-annoba da aka ruwaito daga 1998 zuwa 2018 ƙiyasin waɗanda suka mutu sun kama daga kashi 40 zuwa 70 cikin 100. Dukkan ƙwayoyin na haddasa matsalolin numfashi da na ƙwaƙwalwa. Ƙasar Indiya na cikin waɗanda suka yi fama da annobar Nipah a 2018, inda ta kashe mutum 17 daga cikin 19 da aka tabbatar a Jihar Kerala. Abu ne mai wuya a iya kwatanta yadda waɗannan cutuka ke kashe mutane ba da kuma korona saboda bayanan da ƙasashe suka fitar da kuma lokutan da suka fitar da shi. Jansen de Araujo, wani farfesa a sashen binciken sabbin ƙwayoyin cuta a Jami'ar Sao Paulo, yana ganin gano cutar Langya ba ya nufin wata annoba na shirin ɓarkewa a duniya ganin yadda ƙwararru suka shafe lokaci suna bin diddigin cutar. ""Abin da aka lura da shi shi ne babu wani yanki da za a ce shi ne cibiyar cutar kamar yadda aka samu lokacin korona,"" a a cewar Farfesa Araujo. Ian Jones, farfesan binciken cutuka a Jami'ar Reading da ke Birtaniya, ya ce Langya ba ta nuna wasu alamun za ta iya yaɗuwa daga mutum zuwa mutum ba. ""Abu mafi muhimmanci, daga Hendra har Nipah babuw wadda ta nuna alamun zama annoba,"" kamar yadda ya faɗa wa BBC. ""Babu alamu ƙarara da ke nuna suna iya rikiɗewa zuwa wasu nau'ukan duk da cewa za su yi tunanin ita ma Langya haka take,"" a cewar Farfesa Jones. Duk da haka, masanan biyu sun yi amanna cewa hakan wajibi ne don a dinga sa ido kan yaɗuwar Langya. Tawagar da ta gano Langya ta ce dukkan waɗanda suka kamu da cutar 'yan yankunan Shandong ne da Henan na China. Dukkansu ba su taɓa haɗuwa da juna ba kuma ba su taɓa bi ta wani wuri ɗaya ba. Akasarin masu cutar manoma ne, abin da ya sa ba a yi mamaki ba saboda da ma cutar na yaɗuwa ne a cikin mutane ta hanyar mu'amala da dabbobi. Da suke neman asalin cutar Langya a jikin dabbobin gida da na daji, ƙwararru sun gano cewa jaɓa na da kashi mafi yawa na samun cutar - fiye da kashi 25 cikin 100 na ɓerayen da aka nazarta na ɗauke da ƙwayar cutar. An san jemagu da zama matattarar ƙwayoyin Hendra da Nipah. A cewar CDC, har yanzu ba a san inda wani mutum ya harba wa wani mutum ƙwayar Hendra ba, wadda ake iya ɗauka daga ruwan jikin jiki kamar ko kashi ko kuma dawakai da ke ɗauke da cutar. A gefe guda kuma, ƙwayar Nipah, a cewar CDC, an san ta da yaɗuwa idan mutane suka taɓa dabbobin da ke da cutar ko kuma ruwan da ke fita daga jikinsu, ko kuma yin mu'ala ta kusa sosai da mutumin da ke da NiV. Sai dai Farfesa Jones ya yi imanin cewa babu wani dalilin da zai sa a tayar da hankali. ""A tunanina, Nipah ba ta da wata barazanar haddasa annoba. Ƙwayar cutar na nuni da wasu ƙalubale ga ɗan Adam, amma za a iya kare kai daga su ta hanyar iliminatarwa, sama da a ce an ƙirƙiri riga-kafi,"" in ji shi. Masanin ya kuma ce cutar ta fi ratsa sassan ɓargon mutum, abin da ya sa mutum ba ya iya yaɗa wa mutum, ba kamar korona ba wadda ke ratsa hanyoyin numfashi. ""Abu mafi muhimmnanci shi ne kada a firgita idan an ga wata sabuwar ƙwayar cuta. A kullum ƙwararru na bin sawun ƙwayoyin cuta kuma hakan ya ƙaru bayan afkuwar annobar korona,"" kamar yadda Farfesa Jones ya ce. ""Akwai ƙwayoyin cutuka mafiya haɗari amma hakan ba ya nufin za mu kamu da su."""	https://www.bbc.com/hausa/articles/cy98q4lw34eo
business	Najeriya za ta rage man fetur da take hakowa	"Najeriya ta bayyana cewa ta bi sahun kasashn kungiyar OPEC masu arzikin man fetur wajen rage adadin man da take hakowa a kowacce rana domin taimakawa wajen habaka farashinsa a kasuwar duniya. Karamin ministan man fetur a kasar, Timipre Sylva ne ya bayyana hakan a wata sanarwa da ya fitar ranar Juma'a. Ministan ya ce daga yanzu Najeriya za ta rika hako gangar mai miliyan 1.412 a kowacce rana da miliyan 1.495 da miliyan 1.579 a tsakanin watannin Mayu zuwa Yuni, Yuli zuwa Disamba da kuma Janairun 2021 zuwa Afrilun 2022. Har wa yau, Najeriya ta bayyana fatanta cewa ""idan abin ya dore"" farashin man zai karu da akalla dala 15 a kan yadda yake a yanzu. Bisa kiyasin hako danyen mai na Oktoban 2018, a yanzu Najeriya na hako ganga miliyan 1.829 a kowacce rana. Wannan ragin ya biyo bayan yarjejeniyar da kasashen na OPEC tare da wasu kasashe masu arzikin fetur na rage ganga miliyan 10 na adadin da suke hakowa a kullum a yunkurinsu na farfado da darajar man. Sai dai har yanzu yarjejeniyar ba ta kullu ba sakamakon jinkirin da kasar Mexico ta yi na saka hannu a kanta. ""Muna fatan idan wannan yarjejeniyar mai dumbin tarihi ta tabbata za a samu karuwar farashin mai da akalla dala 15 kan kowacce ganga a nan kusa,"" in ji Timipre Sylva."	https://www.bbc.com/hausa/labarai-52249404
religion	Bidiyon Ku San Malamanku tare da Muhammad Kabir Dan Yahya	Bidiyon Ku San Malamanku tare da Muhammad Kabir Dan Yahya	https://www.bbc.com/hausa/media-58668820
health	Joe Biden : Zai taimakawa ƙasashe matalauta da rigakafin korona	Fadar White House ta ce Shugaba Biden zai yi alƙawarin dala biliyan huɗu don shirin rigakafin cutar korona na kasa da kasa da zummar taimakawa ƙasashe matalauta. Zai bayyana hakan ne a wani taron tattaunawa da shugabannin manyan kasashen duniya masu karfin tattalin arziki a ranar Juma'a da za a yi ta bidiyon kai tsaye. Jami'an Amurka sun ce za a saki dala biliyan biyu a karshen wannan watan, tare da sauran da za a biya cikin shekaru biyu masu zuwa. Gwamnatin Amurka da ta gabata, a ƙarkashin tsohon shugaban ƙasar Donald Trump, ta ƙi shiga shirin allurar rigakafin na duniya, wanda aka fi sani da COVAX a taƙaice. Hukumar Lafiya ta Duniya ce ke jagorantar shirin, wanda Shugaba Biden ya koma cikinta bayan rantsar da shi a matsayin shugaban Amurka a ranar 20 ga watan Janairun 2021. Shi dai tshon shugaban ƙasar Donald Trump ya fice daga hukumar tun kafin ya sauka daga kan mulki, saboda zargin da yake yi mata na fifita China a kan Amurka ta fuskar yaƙi da korona. Amurka ce a kan gaba wajen yawan waɗanda suka kamu da cutar korona a duniya, ko da yake a yanzu adadin na ci gaba da yin ƙasa, sakamakon sake inganta shirin yi wa yan ƙasar rigakafin cutar da sabuwar gwamnati ta bijiro da shoi. Mista Biden ya yi alkawarin yi wa Amurkawa Miliyan 100 rigakafin cutar a kwanaki 100 na farkon mulkinsa, amma a yanzu ya ce za su zarce adadin da suka sanya nesa ba kusa ba.	https://www.bbc.com/hausa/labarai-56121574
technology	iPhone 12: Bayanai kan sabuwar wayar zamani ta iPhone 12	"Kamfanin Apple ya tabbatar da cewa sabuwar wayar da zai fitar mai suna iPhone 12 ita ce wayar kamfanin ta farko da za ta yi amfani da fasahar intanet ta 5G. Kamfanin ya kuma ce za a ƙera ƙaramar wayar wadda ake kira ""Mini"" da girman fuskarta ba zai wuce inci 5.4. Kamfanin na Amurka ya samu kasuwa matuƙa a wannan shekarar sakamakon ƙarin kasuwar da ya samu na sayar da wayoyin. Masana kimiyya sun bayyana cewa sabuwar fasahar ta wannan wayar za ta bai wa kamfanin damar ƙara haɓaka matuƙa fiye da 2014, bayan kamfanin ya saki samfarin iPhone 6. ""Fasahar 5G za ta bayar da damar sauke abubuwa da kuma turawa cikin sauri, da kuma kallon bidiyo mai ingancin hoto kuma cikin sauri,"" in ji Tim Cook, shugaban kamfanin. Sabuwar wayar ta iPhone 12 za ta kasance mai babbar fuska fiye da sauran na baya. Sai dai a karon farko, ba za a saka wa wayar caja da abin jin sauti na maƙalawa a kunne (earpiece) ba a cikin kwali. Apple ɗin ya ce amfanin wannan yunƙurin zai taimaka wurin rage tasirinsu ga muhalli. Wani mai sharhi Dan Ives ya bayyana cewa kusan kashi 40 cikin 100 na wayoyin iPhone miliyan 950 da ake amfani da su ba a sabunta su ba, na kusan a ƙalla shekara uku da rabi, wanda hakan ya kawo wata damar. Kamfanin Samsung ne ya fara fitar da Fasahar 5G a wayar Galaxy S10 a Fabrairun 2019, sai kuma Huawei da OnePlus da Google su ma suka yi wayoyin masu 5G. Sai dai masana sun ce da wuya kamfanin Apple ya zama shi ne na farko wurin fitar da wata sabuwar fasaha, har sai kamfanin ya jira ya ga fasahar ta nuna ƙwarai kafin ya fitar. Kamfanin na 5G ya bayyana cewa a gwajin da ya yi, za a iya sauke bidiyo mai nauyin 20gig cikin daƙiƙoƙi 45. Sai dai gargadin da kamfanin Apple ɗin ya bayar shi ne za a iya samun bambancin hakan sakamakon yankin da mutum yake da kumaƙarfin network ɗinsa. Birtaniya ita ce ƙasa ta biyu daga Tarayyar Turai da ta fara amfani da fasahar 5G. A Amurka - wadda ita ce kasuwa mafi girma ta Apple - intanet ɗin 5G ba shi da sauri. Wani bincike ya bayyana cewa sauke abubuwa a waya ta intanet ɗin 4G ya fi sauri fiye da 5G ɗin. A wasu ƙasashen ma, har yanzu ma ba a sakar wa kowa da kowa 5G din ba ya yi amfani da shi. Sai dai a ƙasar China - wadda ita ce kasuwa ta biyu mafi girma ta Apple, gwamnatin ƙasar ta bayar da ƙwarin gwiwar ƙara haɓaka fasahar a faɗin ƙasar, inda a kwanan nan ta bayyana cewa an samu cikakken sabis ɗin a Beijing da Shenzhen."	https://www.bbc.com/hausa/rahotanni-54538378
religion	Bidiyon Ku San Malamanku tare da Dr Sani Rijiyar Lemo	Ku latsa hoton da ke sama don kallon bidiyon: Babban malamin addinin Musulunci a Najeriya mazaunin jihar Kano a arewa maso yammacin ƙasar, Dr Sani Umar Rijiyar Lemo ya ce ya rubuta tafisirin littafin Al-Ƙur'ani mai girma ne don fayyace ma'anoninsa da kuma hukunce-hukuncen da ke tattare da su. Tafisirin dai shi ne irinsa na farko da aka buga da harshen Hausa, inda ya bambanta da na marigayi Sheikh Mahmud Gumi da marigayi Sheikh Nasiru Kabara ta wajen wajen fito da hukunce-hukuncen ayoyin da kuma ƙarin bayani kan ma'anoninsa, da dangantakarsu da Hadisai. A farkon watan Nuwamba ne Dr Rijiyar Lemo, wanda Malami ne a Fannin Koyar da Addinin Musulunci a Jami'ar Bayero ta Kano ya fitar da Tafsirin Al-Ƙur'anin wanda tuni aka fara fansar da shi a kasuwa. Malamin yana daga cikin malaman Najeriya da suke yawan rubuce-rubucen manyan littatafai da suke shiga duniya. A lokacin da wakilin BBC Yusuf Ibrahim Yakasai ya je don hira da shi  a shirin ''Ku San Malamanku'' ya ga ɗumbin littattafai a tare da shi, kuma ya ce tun yana sakandare yake sayensu.	https://www.bbc.com/hausa/media-55007219
