business	Hurumende Yoburitsa Bhiri reKuvandudza Chimwe Chikamu cheAIPPA	Hurumende nhasi yaburitswa mugwaro rayo kana kuti Government Gazette rebhiri reMedia Information Bill rekuvandudza chimwe chikamu chemutemo weAccess to Information and Protection of Privacy Act. Chikamu chiri kuvandudzwa ndechechikamu chegumi kana kuti Section 10:27 kuti chienderane nechikamu chechimakumi matanhatu nembiri kana kuti section 62 chebumbiro remutemo. Chikamu chiri kuvandudzwa ichi chakanangana nekuti vatori venhau vangawane sei mashoko kubva kumapazi ehurumende nemakambani ayo. Munyori mukuru wezvekuburitswa kwemashoko VaNick Mangwana vanoti bhiri iri rinoratidza pachena kuti hurumende yakazvipira kuvandudza mitemo yange ichinzi inodzosera kumashure hutongi hwejekerere nemashandiro evatori venhau. Vati mapazi ehurumende anenge ave nemushandi anenge achishanda nevatori venhau kuvapa zvavanenge vachida zvakakoshera ruzhinji. Asi vamwe vatori venhau vanoti bhiri itsva iri harina kunyanya kusiyana nemutemo weAIPPA. VaMangwana vanoti izvi ndezvemugotsi matsuro. Gweta vari nyanzvi munyaya dzemitemo yekuburitswa kwenhau VaChris Mhike vanoti pachine zvakawanda zvinoda kugadziriswa. Mumwe mutori wenhau anemukurumbira zvikuru vari mupepeti mukuru weZimFact VaChris Chinaka vanoti iri idanho rekutanga asi rwendo rwurefu. Mashoko aya atsinhirwawo nemutungamiri weMedia Monitors Zimbabwe Muzvare Patience Zirima. Vatori venhau nevanorwira kodzero dzevanhu vanoti mitemo yeZimbabwe yakaita seAIPA nePOSA haina kusiyana zvakanyanya nemitemo yaishandiswa nehurumende yeRhodesia yakaita seLaw and Order Maintenance Act, Official Secrets Act, Emergence Powers Act, Censorship of Publications Order of 1965. Asi hurumende inoti iri kuyedza kuvandudza zvinhu uye hurumende inofanirawo kuona kut vatori venhau havafukure hapwa zvinokanganisa nyika sematauriro aVaMangwana. Mutemo uyu uchaendeswa kuvanhu wozodzoswa kudare reparamende mutungamiri wenyika VaEmmerson Mnangagwa kuti uve mutemo. No media source currently available  	https://www.voashona.com/a/hurumende-yoburitsa-bhiri-rekuvandudza-chimwe-chikamu-cheaippa/4988475.html
health	Vamwe Votadza Kubayiwa Nhomba yeCovid-19 yeKutanga Ichinzi Yapera	Vanhu vakawanda vari kuda kubaiwa nhomba yeCovid-19 yekutanga mudunhu reMashonaland West vari kutadza kubaiwa zvichinzi hakuna nhomba yekutanga asi vanhu vachikwanisa kubayiwa nhomba yechipiri chete. Mumwe wevanhu vanga vachida kubayiwa nhomba muChinhoyi nhasi, VaTendayi Masakasa, vati vanzi vadzoke svondo rinouya sezvo kuri kungobayiwa nhomba yepiri chete.\n\nMumwe chiremba ari kuona nezvekubayiwa nhomba mudunhu reMakonde, Dr Paradzai Mudzengerere, vabvuma kuti pane dambudziko rekushaikwa\nkwedzimwe mhomba asi vati zviri kukonzerwa nevanhu vari kunobayiwa\nnhomba kunzvimbo dzisiri dzavakabayiwa nhomba yekutanga. Dr Madzengerere vati vave kupa nhomba yeSinopharm chete munzvimbo\ndziri kubayirwa vanhu sezvo nhomba iyi iripo yakawanda kudarika dzimwe\nnhomba. Dr Mudzengerere vakurudzira vanhu kuti vanobayiwa nhomba yepiri\nkunzvimbo yavakambobayiwa nhomba yekutanga. Dambudziko riri kuMashonaland West rinonziwo riri kuwanikwa kumamwe matunhu ari munyika. Svondo rapera, mukuru anoona nezvehutano muBulawayo, Dr Welcome Mlilo, vakaudza bepanhau reThe Chronocle kuti dunhu ravo rakanga richitarisana nekushomeka kwenhomba dzeCovid-19 zvekuti vakanga vachibaya chete vabiyiwa nhomba kepiri. Mukuru anoona nezvezvirongwa zveCovid-19 National Task Force, Dr Agnes Mahobva, vati vakuru vezvehutano mumatunhu vari kuongorora nezvenyaya yekushaikwa kwenhomba mudzimwe nzvimbo sezvo vakatanga kuzvinzwa pama dandemutande. Asi vaimbove gurukota rezvehutano muhurumende yemubatanidzwa, uye vari munyori wezvehutano muMDC Alliance,Dr Henry Madzorera, vati kudzoserwa kwevanhu vari kuda kubaiwa nhomba zviri kuratidza kusarongeka kwehurumende munyaya yekutenga nekupa matunhu\nnhomba dzinokwanirana.\n\nHurumende inoti mava nenhomba dzinodarika miriyoni imwe chete nemazana manomwe ezviuru idzo dzinosanganisira Sinopharm, Sinovac nedzimwe. Gurukota rezvekuburitswa kwemashoko, Amai Mutsvangwa, vakazivisa svondo rapera kuti nyika iri kutarisira dzimwe nhomba zviuru mazana mashanu kana kuti 500 000 kubva kuChina mwedzi uno. Bazi rezvehutano rinoti vanhu vafa nechirwere cheCovid-19 kusvika\npari zvino vave chiuru nemazana mashanu nemakumi mapfumbamwe nevana kana kuti 1594 zvichitevera kufa wevanhu vaviri nezuro. Vanhu vabatwa nechirwere cheCovid-19 vave zviuru makumi matatu nezvisere zvine mazana mapfumbamwe nemakumi matanhatu nemumwe chete kana kuti 38 961, zvichitevera kubatwa kwevanhu gumi nevanomwe nezuro. Vanhu vabaiwa nhomba yeCovid-19 yekutanga vave zviuru mazana matanhatu nemakumi manomwe nezvishanu zvine mazana matanhatu nemakumi manomwe nevasere kana kuti 675 678. Vabaiwa nhomba yepiri vave zviuru mazana matatu nemakumi mana nezvina zvinemazana mana kana kuti 344 400. Izvi zvinoreva kuri nhomba dzashandiswa munyika yose dzasvika pamiriyoni imwe chete nezviuru makumi maviri nemakumi manomwe nesere, kana kuti 1 020 078. Hurumende inoti ine hurongwa hwekubaya nhomba vanhu vanosvika\nmamiriyoni gumi, 10 million, kana kuti zvikamu makumi matanhatu kubva\nmuzana, 60%, zvevanhu vari munyika senzira yekudzivirira kupararira\nkwechirwere cheCovid-19.	https://www.voashona.com/a/zimbabwe-faces-covid-19-vacine-shortage/5912623.html
politics	VanaChiremba Vanoshora Kushandiswa KwePfuti Pakumisa Kuratidzira	Sangano ravana chiremba vanorwira kodzero dzevanhu, reZimbabwe Association of Doctors for Human Rights, ZADHR, rashora zvikuru hurumende mukushandiswa kwemabara nemapurisa nemauto mukuedza kumisa vanhu vari kuratidzira. Vanhu muHarare, Epworth, Chitungwiza nedzimwe nzvimbo dzakapoteredza Harare neBulawayo vavhara migwagwa vachipisa matayi emota vachiratidza kutsutsumwa kwavo nekukwidzwa kwakaitwa mafuta emotikari mazuva maviri apfuura. Mutauriri ZADHR, Dr Fortune Nyamande, vaudza Studio 7 kuti vanachiremba vesangano ravo riri kurapa vanhu vazhinji vakuvadzwa mukuratidzira uku. Vaenderera mberi vachiti pane vakuvara, pane vamwe gumi nevatatu vanyanya kukuvadzwa kupfuura vamwe uye vari kutovhiyiwa muzvipatara. Hatina kukwanisa kubata vatauriri vemapurisa nemauto kuti tinzwe divi ravo panyaya iyi. No media source currently available 	https://www.voashona.com/a/zimbabwe-association-of-doctors-for-human-rights-criticises-use-of-live-ammunition-against-demonstrators/4742509.html
sports	Ngezi Platinum Yoyambira Makepekepe Kuti Ichaiomesera neSvondo	Ngezi Platinum Stars yayambira Caps United kuti isapemberere kutora mukombe weligi zvechimbichimbi nekuti munhabvu munhu anofanira kutenda maruva adya chakata. Zvikwata zviviri izvi zviri kusangana muNational Sports Stadium neSvondo mumutambo unogona kupa Caps United mukombe weligi kana kukanganisa zvese zvaitwa nemaGreen Machine gore rese. Caps United iri kuda kukunda mumutambo uyu ichitarisirawo kuti FC Platinum inorohwa kana kuita mangenge neHighlanders kuti itore mukombe. Sachigaro weNgezi Platinum Stars VaJeremiah Getiseni vanoti hazvisi kuzove nyore kuti Caps United itorere mukombe pavari vachiti ivo marovero avakaita Highlanders neFC Platinum ndiwo avari kuzoita maGreen Machine. VaGetiseni vanoti vakagadzirira zvakasimba mutambo nemaGreen Machine vachiwedzera ivo kuti vari kuenderera mberi kugadzirira kusvikira mutambo uyu wapera. Pari zvino, Caps United ndiyo iri pamusoro soro nemapoinzi makumi mashanu nemanomwe, maviri pamusoro peFC Platinum, uyezve matatu kudarika Highlanders. Caps United ikakundwa kana kuita mangange, FC Platinum ikakunda Highlanders, Kugona Kunenge Kudada ndiyo inoenda pamusoro uyezve pedyo nemukombe unokosha $1,2 million. Asi mutsigiri weCaps United VaShingirai Miti vanoti vari kuona Makepekepe ichikunda Ngezi Platinum Stars vachiti ivo nguva yarebesa vasati vabata mukombe weligi. Makundano eCastle Lager Premier Soccer League asarwa nemitambo miviri kuti asvike kwamvura yacheka makumbo. Mimwe mitambo iriko svondo rino ndeiyi Mugovera Mutare City Rovers v Harare City Sakubva Tsholotsho v Bulawayo City Luveve ZPC Kariba v How Mine Nyamhunga  Svondo Triangle v Dynamos Gibbo Hwange v Chapungu Colliery Chicken Inn v Border Strikers Luveve Zvakamira zvakadai, maMighty Warriors neMugovera ari kupinda munhandare yemuYaounde muCameroon kusangana neBanyana Banyaya yekuSouth Africa mumutambo wavo wekutanga mumakwikwi e2016 Africa Women’s Africa Cup of Nations. Mutambo wekutanga wakakosha zvikuru zvekuti maMighty Warriors anofanira kukunda kunyange hazvo gadziriro yavo yanga isina kumira zvakanaka. Zvikwata izvi zvakasangana mumutambo wekuedzana masimba masvondo maviri apfuura maMighty Warriors akarohwa 3-0. Asi murairidzi wechikwata ichi Shadreck Mhlauzi anoti iyi inhoroondo achiti uyu mutambo mutsva uyezve une zvinangwa zvakasiyana. Kunze kweSouth Africa, maMighty Warriors achatamba zvekare neCameroon pamwe ne Egypt. Zvikwata zviviri kubva mugungano iri ndizvo zvinoenderera mberi nemakundano. No media source currently available  	https://www.voashona.com/a/zimbabwe-mitambo/3602947.html
sports	Ndiri kuenda kuAfcon: Chigova	  MUBATI wepagedhi wechikwata chenyika chemaWarriors nePolokwane City yekuSouth Africa, George Chigova, anoti akarwadziwa zvikuru nekutadza kuenda kwaakaita kumutambo weAfrica Cup of Nations (Afcon) gore rakadarika nekudaro ari kushanda nesimba kuti agoenda kumakwishu aya gore rinotevera kuCameroon.   Mumutambo weAfcon 2017 uyo wakaitirwa kuGabon, Tatenda Mkuruva ndiye akasarudzwa kubatira maWarriors naKalisto Pasuwa uyo aive murairidzi wechikwata chenyika ichi panguva iyi. Asi kuzobva kwaPasuwa kuchiuya Norman Mapeza, Chigova ndiye akabva ashevedzwa kuzobatira maWarriors uye Sunday Chidzambwa – uyo akazotsiva Mapeza – akauya ndokuvimbawo naChigova.   Saka mutambi uyu ane mukana mukuru wekuve mubati wepagedhi wemaWarriors gore rinotevera kuCameroon asi hunge chikwata chenyika ichi chakabudirira kuenda kumutambo uyu.   Muhurukuro neKwayedza svondo rapera apo maWarriors akaita mangange 1-1 neDemocratic Republic of Congo kuNational Sports Stadium, Chigova anoti, “Handizvivanze, Afcon yekupedzisira ndakarwadziwa kusashevedzwa kuti ndiende kunomiririra nyika yangu, asi zvakadarika. Iye zvino ndine mukana wekuenda gore rinotevera asi hunge ndikaramba ndichishanda nesimba. Hatizive zvichaitika kubva iye zvino nepachapera mwaka, pamwe murairidzi anogona kusarudza mumwe mubati wepagedhi kuti aende saka ini ndinofanirwa kuramba ndichishanda nesimba,” anodaro.   Anoti iye zvino ari kufanirwa kuramba achishanda nesimba.   “Hazvizivikanwe kuti achange ari panyanga ndiani, chandinofanirwa kuita chete kushanda nesimba kuti ndisarudzwe. Mutambi unogona kutamba mitambo yekurwira kuenda kumakwishu aya asi wozobatiswa pasi pachikwata chinosarudzwa kuenda kunokwikwidza. Saka ndiri kufanirwa kuramba ndichishanda nesimba kuti ndishevedzwe ndigoenda kumutambo uyu,” anodaro.   Mutambi uyu – uyo ave nemakore akawanda achigara kuSouth Africa uko atambira zvikwata zvinosanganisira SuperSport United nePolokwane City – anoti hupenyu kunyika iyi hwakamunakira.  Anoti kuSouth Africa kungori kubasa chete kwaari kushanda kuti awane hupenyu hwakanaka sezvo hapana imwe nyika inodarika Zimbabwe.   “Hongu kuSouth Africa tinoenda, kubasa uye tiri kugara hupenyu hwakanaka asi chokwadi ndangariro dzedu dzinogara dziri kumusha kwedu kwatakabva.   “Zvakakosha kuti tiende kunyika dzakaita seSouth Africa kunoshanda ikoko uye zvese zvatinenge tashanda todzoka kuzosimudzira hama dzedu muno,” anodaro.	https://www.kwayedza.co.zw/ndiri-kuenda-kuafcon-chigova/
sports	‘GEMS TAVE KUMBERI’	uyo ange ari kuLIVERPOOL, England naAbel Ndooka ari muHarare SHASHA yemutambo wenetball inotambira chikwata cheZimbabwe chemaGems — Adelaide Thandeka Muskwe — uyo aive kuLiverpool uko aimirira nyika kumakwishu eVitality Netball World Cup, anoti ave kumberi kwehanzvadzi yake, Admiral, uyo anotambira nhabvu maWarriors.   MaGems akanyora nhoroondo yekuve chikwata chekutanga chenetball chakanokwikwidza kuWorld Cup uye ndokutamba zvinonwisa mvura apo akakunda zvimwe zvikwata zvinosanganisira Sri Lanka, Barbados neNorthern Ireland.   Adelaide naAdmiral mapatya uye vose vakaberekerwa muno ndokuzoenda kunogara kuEngland uko kwavakakurira.   Mukukura kwavo, Adelaide aitamba netball kozoti Admiral ari mutambi wenhabvu. Admiral iye zvino anotambira Leicester City inove chimwe chezvikwata zvikuru zvenhabvu muEngland.   Muchinda uyu haana kuenda kumakwishu eAfrica Cup of Nations kuEgypt asi akambotamba mumakwikwi eCosafa Castle Cup kuSouth Africa nguva yadarika.   Adelaide anotambirawo chikwata cheSeven Stars kuEngland uye anoti ari kunzwa manyuku-nyuku nekuwaniswa kwaakaita mukana wekumirira nyika kumutambo weVitality World Cup.   Adelaide anoti anogara achitsigira hanzvadzi yake kumitambo yake yenhabvu uye akafara zvikuru kuona Admiral achiuyawo kuzomutsigira apo maGems aikweshana neNew Zealand.   Admiral pamwe nevabereki vavo vaive muchaunga nemusi weMuvhuro svondo rapera pamberi vachitsigira Adelaide pamwe nemaGems apo aitamba neNew Zealand mumutambo uyo akakundwa 36-79.   “Hanzvadzi yangu ndiyo ine mukurumbira asi ndinonzwa mufaro chaizvo kumuona achiuya kuzonditsigira mumitambo yangu.   “Ini kubva kare ndogara ndiri kunhandare dzakasiyana ndichimuona achitamba nhabvu saka tinotsigirana tese mitambo yedu uye vabereki vedu havashaikwe kumitambo yedu, saka ndinonzwa kufara ndichiona kuti rutsigiro tinarwo. Isu maGems tave kumberi nekuti takakwanisa kukwikwidza kumakwishu eVitality Netball World Cup,” anodaro Adelaide.   Zvakadai, chikwata chemaGems chakapedza makwishu aya chiri pechisere zvichitevera kukundwa kwachakazoitwa mitambo yacho miviri yekupedzisira apo wekutanga chakakundwa 43-59 neMalawi kozoti 58-47 neUganda.	https://www.kwayedza.co.zw/gems-tave-kumberi/
business	Hurombo Hwopa Kuti Vashandi Vafambe neTsoka kuChinhoyi	Vashandi vakawanda vave kufamba netsoka kuenda kumabasa pamwe nekudzokera kumba Vachiti mari yavanotambira ishoma vamwe vachiti vave nemwedzi yakawanda vasati vatambira mari kwavanosevenza. Vashandi vakawanda vataura neStudio 7 vanoti zvinhu zvavekuvaomera zvekuti vave kuona kukwira motokari vachienda kumabasa kugarika. Mumwe mushandi anosevenzera kambani yeNational Social Security Authority (NSSA) VaGift Muchemeyi vanoti vanoona zviri nani kufamba netsoka kuenda kubasa mari yacho vozotenga sadza remashereni mashanu . Motokari dzinotakura vanhu kubva kumarukisheni kuenda kumabasa dzakadzikisa mari yekufambisa kusvika pamasendi makumi maviri nemashanu. VaMuchemeyi vanoti zviri nani kufamba mutunhu wemakiromita gumi pazuva ivo vachizokwanisa kudya sadza remutengo wakaderera. Mumwe mushandi anoda kudanwa nezita rekuti Shinga Mushandi anoti avekufamba kuenda kubasa nekuda kwekushomeka kwemari yaanotambira. Mushandi anoti zviri nani kuti mhuri yake irarame nepashoma paanowana iye achifamba zvake kuenda kubasa. Mushandi anoti kufamba kuenda kubasa ndiyo yatovetsika yake kwemakore maviri apera. Mumwe mushandi wekanzuru yeChinhoyi VaCrispen Chitakatira vanoti vave nemwedzi mishanu vasati vatambira uye vanoti kukwira motokari kuenda kubasa zvave kutotorwa sechinhu chinoitwa nevashandi vanotambira mari yakawanda. Mumwe mutyairi wemotokari dzinotakura vanhu kuenda kumabasa VaLameck Mushipe vanoti vavekuwana mari shoma pazuva zvichienzaniswa neyavaimbowana nguva yakare. VaMushipe vanoti izvi zviri kukonzerwa nevanhu vavekufamba netsoka kuenda mukati meguta. VaMushipe vanoti nguva yakare vaikwanisa kuwana madhora makumi maviri kusvika pamadhora makumi matatu emadhora pazuva asi mazuva ano vanototenda kana vakawana madhora gumi pazuva. Asi vanoona nezvehutano chiremba Maynard Kuchwa vanoti kunyange vanhu vachitsutsumwa kufamba netsoka kuenda kumabasa vanoti zvakavanakira hutano hwavo sezvo kufamba kunoita kuti muviri ugwinye. Zvichakadaro vanhu vakawanda muChinhoyi havana kuteerera kurudziro yanga iriko nemusi weChitatu yekusaenda kumabasa. Makambani, zvitoro nemabhangi zvanga zvakavhura. No media source currently available  	https://www.voashona.com/a/zimbabwe-matongerwo-enyika/3416779.html
politics	VaMugabe Voparura Hurongwa hweGwaro Idzva reVavhoti kuState House	Mutungamiri wenyika VaRobert Mugabe nemusi weChina vari kutarisirwa kuparura chirongwa chekutanga kwekunyorwa kwegwaro revavhoti kuState House. Sachigaro weZimbabwe Electoral Commission Amai Rita Makarau vaudza Studio 7 kuti pavachabva kuState House vachaenda kuHarare International Conference Centre. Izvi zvinotevera kuziviswa naVaMugabe mashoko akaburitswa naVaMugabe ekuti hurongwa uhu hutange zviri pamutemo kubva musi wa14 Gunyana kusvika musi wa 1 Ndira gore rinouya. VaMugabe vakaburitsa hurongwa uhu mugwaro rehurumende regovernment gazette. Amai Makarau vati vamwe vanhu vachazotanga kunyoreswa zviri pamutemo kana michina yose yekunyoresa vanhu kuvhota yebiometric voter registration. Parizvino michina yakauya inosvika mazana mana uye iri kushandiswa mukudzidzisa vanhu avo vachanodzidzisa vamwe mumatunhu nezvenyaya yekuvhota. No media source currently available 	https://www.voashona.com/a/zimbabwe-matongerwo-enyika/4027394.html
politics	Nyanzvi Dzinoti Danho reEU reKudyidzana Zvakare neZimbabwe Rakakosha	Mushure memakore anodarika gumi pasina kudyidzana pakati peZimbabwe nesangano reEuropean Union, EU, misuwo yakazozarurwa nemusi weMuvhuro svondo rino apo sangano iri rakapa Zimbabwe mari inosvika $267 million. Sangano re EU rakanga rakatemera Zimbabwe zvirango mushure mekunge hurumende yatanga kubvuta mapurazi kubva kuvachena pamwe nekubiridzirwa kwesarudzo dzakaitwa muna 2002. Mari yakabviswa nesangano iri inonzi ichabatsira munyaya dzehutano, budiriro mune zvekurima pamwe nehutongo hwakanaka. Munguva yehurumende yemubatanidzwa hurumende yakaumba chikwata chevanhu vatatu vaiti VaPatirck Chinamasa veZanu PF, VaElton Mangoma vaimirira MDC T, naAmai Priscillah Misihairambwi, veMDC inotungamirwa naVaWelshman Ncube, icho chakapihwa basa rekukurudzira EU nedzimwe nyika kuti dzibvise zvirango zvakatemerwa nyika. Sangano iri rakazobvisa vanhu nemakambani vaive pazvirango asi zvakasarira pamutungamiri wenyika, VaRobert Mugabe, nemudzimai wavo, Amai Grace Mugabe, nekambani yeZimbabwe Defence Industries. Vanoongorora zvematongerwo enyika uye vari nhengo yeZanu PF, VaGadzira Chirumhanzu, vanoti European Union yakaona zvakakosha kuti itange zvakare kudyidzana neZimbabwe sezvo pasina zvayakaburitsa kubva muzvirango zvayo. Asi mukuru wesangano revechidiki reYouth in Democracy Initiative of Zimbabwe, VaSydney Chisi, vanoti EU yakanga yaona kutambura kuri kuramba kuchiita vana veZimbabwe pasi pehutongo hweZanu PF, izvo zvakaita kuti sangano iri ribvise zvirango uye kutanga kupa rubatsiro. Chikwata chevemabhizimusi vekunyika dzekumawirira dzinosanganisira Britain neFrance chakanga chiri munyika mazuva mashoma apfuura chichiitawo hurukuro dzekutsvaga kumutsiridza hukama nehurumende yaVaMugabe. No media source currently available  	https://www.voashona.com/a/zimbabwe-/2650815.html
business	Dunhu reGauteng Roronga Kudzika Mitemo Inosarura Vabvakure	Mukuru wedunhu reGauteng muJohannesburg, VaDavid Makhura, vakazivisa neChipiri kuti nekufamba kwenguva, dunhu ravo richadzika mutemo unorambidza vekune dzimwe nyika kutanga mabhizimisi mudunhu ravo, sezvo izvi zviri kutadzisa zvizvarwa zvemuSouth Africa, kuti zviwanewo chekubata. VaMakhura vakataura mashoko aya mudare ravo redunhu, apo vakange vachipindura mibvunzo yaibva kune dzimwe nhengo dzedare ravo. Vanoona nezvekodzero dzavanhu vanoti mashoko akataurwa naVaMakhura anokonzeresa kuti pave neruvengo pakati pevanobva kunze kwenyika nezvizvarwa zvemuSouth Africa. Mumwe muzvinabhizimusi muSouth Africa neZimbabwe, VaBrighton Sangore, vanoti mashoko akadai anobata zvizvarwa zvisiri zvemuSouth Africa, agara achitaurwa kwenguva yakareba muSouth Africa. Sachigaro weHuman Rights Watch kuchamhembe kweAfrica, VaDewa Mavhinga, vanoti mashoko akadai haafanirwe kunge achibva pamuromo pemunhu anonyarikana saVaMakhura. VaMavhinga vanoti mashoko aVaMakhura anotyora kodzero dzevanhu uye handicho chaive chido chevaimbove mutungamiri weSouth Africa, mushakabvu Nelson Mandela. Sachigaro wesangano reZimbabwe Exiles Forum, VaGabriel Shumba, vanotiwo mashoko aVaMakhura anotyora mitemo yenyika, iyo isina rusarura pakuvambwa kwemabhizinesi. VaShumba vanoti kana vekunze vachivhura mabhizimusi muSouth Africa, vanenge vachibatsira kusimudzira hupfumi hwenyika iyi. VaShumba vanoti VaMakhura vanofanirwa kukumbira ruregerero kuzvizvarwa zvose zvekune dzimwe nyika zviri muSouth Africa. VaShumba vanoti sangano reZimbabwe Exiles Forum riri kuita hurukuro nemamwe masangano akasiyanasiyana, senzira yekugadzirisa matambudziko akatarisana nezvizvarwa zveZimbabwe zviri muSouth Africa. Mashoko aVaMakhura anouya mushure mokunge zvitoro zvezvizvarwa zvekunze kweSouth Africa zvapazwa nekupiswa, ukuwo vatyairi vemagonyeti vachimbunyikidzwa kodzero dzavo, vamwe vachimanikidzwa kusiya basa nesangano rinozviti All Truck Drivers Foundation. Sangano reHuman Rights Watch rinoti vanhu mazana maviri vafa mumhirizhonga yemuSouth Africa kubva muna Kurume gore rapera, vazhinji vavo vari vatyairi vanobva kune dzimwe nyika. No media source currently available 	https://www.voashona.com/a/south-africa-gauteng-region-plans-to-have-laws-that-discriminate-foreigners/5060596.html
